735661,2014,3,3,1,,,0,1.38536,2.55541198,0.99268,2.16723175,0.98902,0.2,NA
735662,2014,3,4,1,,,0,1.78200901,4.14849518,0.2,0.6,0.99268,5.12349184,NA
735663,2014,3,5,1,,,4.3,14.9658314,16.3467379,24.1961676,13.9806814,26.5716055,16.7387116,NA
735664,2014,3,6,0,,,0,0,0.2,0,0,0.2,0,NA
735665,2014,3,7,1,,,0,46.6337798,32.6565774,33.6895534,54.800649,53.0171336,51.6414122,NA
735666,2014,3,8,1,,,71.6,10.26824,11.04628,11.2353,8.88654,10.65726,11.4283851,NA
735667,2014,3,9,1,,,6.8,0,0,0,0,0,0,NA
735668,2014,3,10,0,,,0,0,0,0,0,0,0,NA
735669,2014,3,11,1,,,0,17.537919,18.5446023,25.5955583,19.2994312,27.8979184,22.8893426,NA
735670,2014,3,12,1,Alagamento,Eldorado,0,77.8133895,59.4829293,123.974245,62.3753697,89.6389212,75.7372975,NA
735670,2014,3,12,1,Solapamento,Casa Grande,0,77.8133895,59.4829293,123.974245,62.3753697,89.6389212,75.7372975,NA
735670,2014,3,12,1,Alagamento,Piraporinha,0,77.8133895,59.4829293,123.974245,62.3753697,89.6389212,75.7372975,NA
735670,2014,3,12,1,Inundacao,Centro,0,77.8133895,59.4829293,123.974245,62.3753697,89.6389212,75.7372975,NA
735671,2014,3,13,1,Alagamento,Campanario,95.4,8.08652683,0.4,25.5144793,28.5439934,3.34162965,0.789664728,NA
735672,2014,3,14,1,,,9.8,2.3634,2.1634,4.7317811,7.08881425,2.96381112,2.55615052,NA
735673,2014,3,15,0,,,0,0,0,0.2,0,0.2,0,NA
735674,2014,3,16,0,,,0,0,0,0,0,0,0,NA
735675,2014,3,17,0,,,0,0,0,0,0,0,0,NA
735676,2014,3,18,1,,,0,5.1410811,19.2306623,3.34168627,3.5378266,4.32384985,11.9612291,NA
735677,2014,3,19,1,,,0,7.4805426,7.482224,1.77810263,5.71218415,1.18974247,7.08877297,NA
735678,2014,3,20,1,,,0.6,7.29783077,7.09606989,4.53527536,7.89397334,5.13377605,7.31085797,NA
735679,2014,3,21,1,,,0,9.65089419,8.87302862,7.48880188,11.6820469,10.2573951,10.7616775,NA
735680,2014,3,22,1,,,3.2,0.4,0,1.37804,0.4,0.2,1.18902,NA
735681,2014,3,23,1,,,4.5,4.38536,4.57072,9.29386,5.55974,7.33412,2.97804,NA
735682,2014,3,24,0,,,0,0,0,0,0,0,0,NA
735683,2014,3,25,0,,,0,0,0,0.2,0,0,0,NA
735684,2014,3,26,0,,,0,0,0,0,0,0.2,0,NA
735685,2014,3,27,1,,,0,2.56213805,1.77275678,0,1.96723613,0,2.1680575,NA
735686,2014,3,28,0,,,0,0,0.2,0,0,0,0,NA
735687,2014,3,29,0,,,0,0,0,0,0,0,0,NA
735688,2014,3,30,1,Alagamento,Eldorado,0,22.4134767,23.4115626,34.854705,19.6780363,27.7432786,26.0240214,NA
735689,2014,3,31,1,,,0,10.0509733,4.54190795,8.98392469,3.9378582,2.18151618,5.32835366,NA
735690,2014,4,1,1,,,11.9,3.94727279,7.12716132,0,0,0.2,8.34478781,NA
735691,2014,4,2,0,Solapamento,Serraria,0,0,0,0.2,0,0,0,NA
735692,2014,4,3,1,,,0,0.2,0,0.4,0.2,0,2.96961529,NA
735693,2014,4,4,1,,,6.3,2.36738202,2.5634,2.97804,2.97072,3.37072,0,NA
